X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62
"<ChAged15ByCD4Cat MV>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4,0,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
",Males CD4: 200-249: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.000433333,0.009336667,0.007576667,0.011166667,0.01671,0.023206667,0.033653333,0.057163333,0.095993333,0.15144,0.23497,0.3615,0.533916667,0.771446667,1.049573333,1.42988,1.909986667,2.499816667,3.167503333,4.137373333,4.693973333,5.37408,6.260103333,7.33741,8.10946,8.83417,9.985026667,10.51759333,10.84323667,11.08060667,10.90207667,9.731713333,7.10323,7.407506667,5.48872,5.580306667,3.987193333,3.987193333,3.987193333,3.987193333,3.987193333,3.987193333
",Males CD4: 100-199: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124845,0.0096705,0.0142555,0.0214655,0.0296485,0.042497,0.0724745,0.122206,0.1929935,0.2997505,0.4624095,0.6842675,0.994833,1.353989,1.8337585,2.348822,2.7547345,2.861033,3.2045405,4.095035,4.8394045,5.8074905,6.887783,7.6569395,8.1814355,9.428006,9.7979805,9.947392,9.9673245,10.1462795,9.8348425,6.93847,7.7020055,5.4095125,6.7334155,5.4076435,5.4076435,5.4076435,5.4076435,5.4076435,5.4076435
",Males CD4: 50-99: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074907,0.0058023,0.0085533,0.0128793,0.0177891,0.0254982,0.0434847,0.0733236,0.1157961,0.1798503,0.2774457,0.4105605,0.5968998,0.8123934,1.1002551,1.4092932,1.6528407,1.7166198,1.9227243,2.457021,2.9036427,3.4844943,4.1326698,4.5941637,4.9088613,5.6568036,5.8787883,5.9684352,5.9803947,6.0877677,5.9009055,4.163082,4.6212033,3.2457075,4.0400493,3.2445861,3.2445861,3.2445861,3.2445861,3.2445861,3.2445861
",Males CD4: <50: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156948,0.0121572,0.0179212,0.0269852,0.0372724,0.0534248,0.0911108,0.1536304,0.2426204,0.3768292,0.5813148,0.860222,1.2506472,1.7021576,2.3052964,2.9528048,3.4630948,3.5967272,4.0285652,5.148044,6.0838228,7.3008452,8.6589272,9.6258668,10.2852332,11.8523504,12.3174612,12.5052928,12.5303508,12.7553228,12.363802,8.722648,9.6825212,6.80053,8.4648652,6.7981804,6.7981804,6.7981804,6.7981804,6.7981804,6.7981804
",Males CD4: >500+ Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848,0.00942,0.01402,0.02105,0.0297,0.04266,0.06917,0.11403,0.18212,0.28622,0.4452,0.6721,0.99752,1.39818,1.92701,2.61747,3.48771,4.51131,5.90432,7.42701,9.11068,11.09809,13.30007,15.5488,17.91899,20.52583,21.63678,24.14425,27.94624,32.4125,37.69061,38.70713,55.52963,97.52856,191.82314,155.18687,155.18687,155.18687,155.18687,155.18687,155.18687
",Males CD4: 350-500 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547,0.00607,0.00904,0.01356,0.01915,0.0275,0.0446,0.07352,0.1174,0.18452,0.287,0.43328,0.64307,0.90136,1.24227,1.68739,2.24841,2.90829,3.80814,4.44096,5.19873,6.14591,7.32441,8.30039,9.22164,10.53196,14.59189,19.0489,24.5507,31.81173,39.65254,45.21505,56.09941,40.62498,50.84186,37.92113,37.92113,37.92113,37.92113,37.92113,37.92113
",Males CD4: 250-349 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004313333,0.004786667,0.007133333,0.0107,0.015113333,0.0217,0.035186667,0.058006667,0.09264,0.145593333,0.22646,0.34188,0.507413333,0.711226667,0.9741,1.267286667,1.512506667,1.613033333,1.81688,3.140226667,4.52432,6.27008,8.17106,10.41274,13.36932667,16.32618,19.93635333,24.97572667,30.45308,34.62294667,37.42289333,32.90986,34.30266,22.15484667,26.59257333,18.78691333,18.78691333,18.78691333,18.78691333,18.78691333,18.78691333
",Males CD4: 200-249 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002156667,0.002393333,0.003566667,0.00535,0.007556667,0.01085,0.017593333,0.029003333,0.04632,0.072796667,0.11323,0.17094,0.253706667,0.355613333,0.48705,0.633643333,0.756253333,0.806516667,0.90844,1.570113333,2.26216,3.13504,4.08553,5.20637,6.684663333,8.16309,9.968176667,12.48786333,15.22654,17.31147333,18.71144667,16.45493,17.15133,11.07742333,13.29628667,9.393456667,9.393456667,9.393456667,9.393456667,9.393456667,9.393456667
",Males CD4: 100-199 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012593,0.1505175,0.729302,2.086364,4.1180965,5.481175,6.9984075,8.5224825,10.02848,11.5034885,13.654998,14.824565,15.875258,17.861501,19.4895715,22.315314,24.431757,23.213302,23.759519,19.118708,22.386392,17.518368,17.518368,17.518368,17.518368,17.518368,17.518368
",Males CD4: 50-99 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075558,0.0903105,0.4375812,1.2518184,2.4708579,3.288705,4.1990445,5.1134895,6.017088,6.9020931,8.1929988,8.894739,9.5251548,10.7169006,11.6937429,13.3891884,14.6590542,13.9279812,14.2557114,11.4712248,13.4318352,10.5110208,10.5110208,10.5110208,10.5110208,10.5110208,10.5110208
",Males CD4: <50 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158312,0.189222,0.9168368,2.6228576,5.1770356,6.89062,8.797998,10.713978,12.607232,14.4615284,17.1662832,18.636596,19.9574672,22.4544584,24.5011756,28.0535376,30.7142088,29.1824368,29.8691096,24.0349472,28.1428928,22.0230912,22.0230912,22.0230912,22.0230912,22.0230912,22.0230912
",Females CD4: >500+: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007,0.00091,0.01826,0.01501,0.0221,0.03302,0.04586,0.06637,0.11216,0.18792,0.29705,0.46173,0.71124,1.05043,1.51253,2.05209,2.79051,3.71811,4.85921,6.157,8.03557,9.85121,11.8371,14.22115,16.77387,19.13597,21.64653,24.54989,26.63415,27.5211,27.16564,25.90142,22.656,17.1904,16.46482,12.1971,11.6593,8.03851,8.03851,8.03851,8.03851,8.03851,8.03851
",Females CD4: 350-500: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008,0.00118,0.02434,0.01991,0.02934,0.04384,0.06088,0.08808,0.14889,0.24957,0.39446,0.61312,0.94444,1.39479,2.00834,2.7242,3.70426,4.93525,6.44942,8.17036,10.66832,13.08508,15.73476,18.92506,22.35178,25.53465,28.92144,32.84162,32.45383,33.05627,32.94866,31.72827,27.95978,20.76947,21.0818,15.57795,15.22863,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236
",Females CD4: 250-349: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006,0.000886667,0.018546667,0.01512,0.0223,0.033313333,0.046246667,0.066886667,0.113113333,0.18966,0.29976,0.465893333,0.717646667,1.05974,1.52578,2.06914,2.813333333,3.747866667,4.897186667,6.20264,8.10256,9.20888,10.55738,12.30868667,14.43614,15.96312,17.39864667,19.67316667,20.73583333,21.39425333,21.88752667,21.5581,19.24746667,14.07058,14.67046,10.90149333,11.07006667,7.908926667,7.908926667,7.908926667,7.908926667,7.908926667,7.908926667
",Females CD4: 200-249: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.000443333,0.009273333,0.00756,0.01115,0.016656667,0.023123333,0.033443333,0.056556667,0.09483,0.14988,0.232946667,0.358823333,0.52987,0.76289,1.03457,1.406666667,1.873933333,2.448593333,3.10132,4.05128,4.60444,5.27869,6.154343333,7.21807,7.98156,8.699323333,9.836583333,10.36791667,10.69712667,10.94376333,10.77905,9.623733333,7.03529,7.33523,5.450746667,5.535033333,3.954463333,3.954463333,3.954463333,3.954463333,3.954463333,3.954463333
",Females CD4: 100-199: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123725,0.0096005,0.014147,0.0212835,0.029379,0.041958,0.0712495,0.1200045,0.1898085,0.295211,0.4559065,0.6743625,0.977095,1.326836,1.795136,2.293655,2.6867785,2.789619,3.1252515,4.001151,4.7341805,5.6859285,6.747825,7.5046755,8.0228995,9.249583,9.618511,9.7731795,9.802464,9.988496,9.690793,6.842465,7.5999105,5.340237,6.650217,5.34373,5.34373,5.34373,5.34373,5.34373,5.34373
",Females CD4: 50-99: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074235,0.0057603,0.0084882,0.0127701,0.0176274,0.0251748,0.0427497,0.0720027,0.1138851,0.1771266,0.2735439,0.4046175,0.586257,0.7961016,1.0770816,1.376193,1.6120671,1.6737714,1.8751509,2.4006906,2.8405083,3.4115571,4.048695,4.5028053,4.8137397,5.5497498,5.7711066,5.8639077,5.8814784,5.9930976,5.8144758,4.105479,4.5599463,3.2041422,3.9901302,3.206238,3.206238,3.206238,3.206238,3.206238,3.206238
",Females CD4: <50: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554,0.0120692,0.0177848,0.0267564,0.0369336,0.0527472,0.0895708,0.1508628,0.2386164,0.3711224,0.5731396,0.84777,1.228348,1.6680224,2.2567424,2.883452,3.3776644,3.5069496,3.9288876,5.0300184,5.9515412,7.1480244,8.48298,9.4344492,10.0859308,11.6280472,12.0918424,12.2862828,12.3230976,12.5569664,12.1827112,8.601956,9.5541732,6.7134408,8.3602728,6.717832,6.717832,6.717832,6.717832,6.717832,6.717832
",Females CD4: >500+ Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.00934,0.01391,0.02086,0.02944,0.04211,0.06801,0.11199,0.17911,0.28188,0.43894,0.66236,0.97973,1.37014,1.88642,2.556,3.40168,4.3987,5.75822,7.25672,8.91257,10.86579,13.02982,15.23961,17.57177,20.13738,21.24045,23.7284,27.50498,31.94866,37.18762,38.27951,54.93607,96.21611,189.87951,153.68904,153.68904,153.68904,153.68904,153.68904,153.68904
",Females CD4: 350-500 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542,0.00602,0.00897,0.01345,0.01898,0.02715,0.04384,0.07219,0.11547,0.18172,0.28296,0.42701,0.6316,0.88328,1.21611,1.64776,2.19294,2.83569,3.71391,4.33915,5.08568,6.01727,7.17558,8.13533,9.04294,10.33266,14.33129,18.72155,24.15741,31.35986,39.15007,44.78439,55.65483,40.39344,50.55879,37.73238,37.73238,37.73238,37.73238,37.73238,37.73238
",Females CD4: 250-349 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004273333,0.004753333,0.00708,0.010613333,0.014973333,0.02142,0.034593333,0.056966667,0.091106667,0.143386667,0.223273333,0.336933333,0.498366667,0.69696,0.95358,1.23752,1.4752,1.572773333,1.771926667,3.069793333,4.42808,6.142113333,8.009766667,10.21424667,13.12406667,16.03820667,19.60991333,24.60798,30.07152,34.25862,37.06598,32.67157333,34.07351333,22.05203333,26.46697333,18.71501333,18.71501333,18.71501333,18.71501333,18.71501333,18.71501333
",Females CD4: 200-249 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002136667,0.002376667,0.00354,0.005306667,0.007486667,0.01071,0.017296667,0.028483333,0.045553333,0.071693333,0.111636667,0.168466667,0.249183333,0.34848,0.47679,0.61876,0.7376,0.786386667,0.885963333,1.534896667,2.21404,3.071056667,4.004883333,5.107123333,6.562033333,8.019103333,9.804956667,12.30399,15.03576,17.12931,18.53299,16.33578667,17.03675667,11.02601667,13.23348667,9.357506667,9.357506667,9.357506667,9.357506667,9.357506667,9.357506667
",Females CD4: 100-199 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012299,0.1462965,0.7061775,2.0179355,3.981264,5.30628,6.787095,8.2763835,9.7500165,11.198817,13.310794,14.475398,15.54847,17.5621145,19.2576755,22.1101895,24.2157055,23.0452355,23.586738,18.997965,22.270871,17.443755,17.443755,17.443755,17.443755,17.443755,17.443755
",Females CD4: 50-99 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073794,0.0877779,0.4237065,1.2107613,2.3887584,3.183768,4.072257,4.9658301,5.8500099,6.7192902,7.9864764,8.6852388,9.329082,10.5372687,11.5546053,13.2661137,14.5294233,13.8271413,14.1520428,11.398779,13.3625226,10.466253,10.466253,10.466253,10.466253,10.466253,10.466253
",Females CD4: <50 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154616,0.1839156,0.887766,2.5368332,5.0050176,6.670752,8.532348,10.4045964,12.2571636,14.0785128,16.7335696,18.1976432,19.546648,22.0780868,24.2096492,27.7956668,30.4426012,28.9711532,29.6518992,23.883156,27.9976664,21.929292,21.929292,21.929292,21.929292,21.929292,21.929292
508,15,CENTER_Manica,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
",Males CD4: >500+: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008,0.00114,0.02967,0.02562,0.04091,0.06141,0.09481,0.14838,0.26612,0.48597,0.80055,1.316,2.07994,3.21931,4.91651,7.37464,10.25666,14.7771,19.90439,27.38244,35.77288,44.98236,56.05268,66.73239,76.77105,86.59074,94.70623,101.57762,108.43292,109.49554,106.35115,98.45944,85.06363,60.91521,56.88804,58.56182,49.18899,34.57261,34.57261,34.57261,34.57261,34.57261,34.57261
",Males CD4: 350-500: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.00149,0.03954,0.03405,0.05437,0.0816,0.12601,0.19716,0.35376,0.64619,1.06442,1.74979,2.76534,4.27975,6.53565,9.80323,13.63,19.63754,26.44438,36.38025,47.53752,59.8028,74.58368,88.87996,102.3659,115.61609,126.59578,135.91324,144.8976,144.40723,139.54659,129.07121,111.448,79.31912,75.4712,76.93496,65.20407,46.15415,46.15415,46.15415,46.15415,46.15415,46.15415
",Males CD4: 250-349: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33E-05,0.001113333,0.03016,0.0259,0.041353333,0.062053333,0.09582,0.1499,0.269046667,0.49162,0.809726667,1.3311,2.10346,3.25508,4.970446667,7.4552,10.36218667,14.92925333,20.09862,27.64990667,36.13564,44.39838667,54.27023333,63.98977333,71.77886667,77.82528,76.52729333,81.01072667,92.57915333,95.07517333,95.26987333,90.10434,79.29999333,57.41825333,55.28500667,56.28256667,48.82257333,35.11065333,35.11065333,35.11065333,35.11065333,35.11065333,35.11065333
",Males CD4: 200-249: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67E-05,0.000556667,0.01508,0.01295,0.020676667,0.031026667,0.04791,0.07495,0.134523333,0.24581,0.404863333,0.66555,1.05173,1.62754,2.485223333,3.7276,5.181093333,7.464626667,10.04931,13.82495333,18.06782,22.19919333,27.13511667,31.99488667,35.88943333,38.91264,38.26364667,40.50536333,46.28957667,47.53758667,47.63493667,45.05217,39.64999667,28.70912667,27.64250333,28.14128333,24.41128667,17.55532667,17.55532667,17.55532667,17.55532667,17.55532667,17.55532667
",Males CD4: 100-199: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205065,0.0168805,0.02709,0.0405825,0.06258,0.097083,0.17451,0.321139,0.5289655,0.8722595,1.3795915,2.1358435,3.267117,4.9144725,6.7622555,9.647659,12.6207585,16.571842,20.5518075,26.032797,32.1906305,38.245732,43.0588515,46.514699,44.9163015,46.5970925,51.5819185,51.314459,50.546804,47.5194895,44.735411,31.689035,30.7617065,32.3760115,31.491313,25.234839,25.234839,25.234839,25.234839,25.234839,25.234839
",Males CD4: 50-99: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123039,0.0101283,0.016254,0.0243495,0.037548,0.0582498,0.104706,0.1926834,0.3173793,0.5233557,0.8277549,1.2815061,1.9602702,2.9486835,4.0573533,5.7885954,7.5724551,9.9431052,12.3310845,15.6196782,19.3143783,22.9474392,25.8353109,27.9088194,26.9497809,27.9582555,30.9491511,30.7886754,30.3280824,28.5116937,26.8412466,19.013421,18.4570239,19.4256069,18.8947878,15.1409034,15.1409034,15.1409034,15.1409034,15.1409034,15.1409034
",Males CD4: <50: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257796,0.0212212,0.034056,0.051018,0.078672,0.1220472,0.219384,0.4037176,0.6649852,1.0965548,1.7343436,2.6850604,4.1072328,6.178194,8.5011212,12.1284856,15.8660964,20.8331728,25.836558,32.7269448,40.4682212,48.0803488,54.1311276,58.4756216,56.4662076,58.579202,64.8458404,64.5096056,63.5445536,59.7387868,56.2388024,39.837644,38.6718596,40.7012716,39.5890792,31.7237976,31.7237976,31.7237976,31.7237976,31.7237976,31.7237976
